	cmd	descr	duration	enclaved	operation	program	size	time
15	['target/release/factorial', '16']	Time from before all recursive calls to after them	4e-05	False		factorial	16.0	2021-08-21 12:35:32.118240
16	['target/release/factorial', '17']	Time from before all recursive calls to after them	4.5e-05	False		factorial	17.0	2021-08-21 12:35:32.120827
17	['target/release/factorial', '18']	Time from before all recursive calls to after them	4.5e-05	False		factorial	18.0	2021-08-21 12:35:32.123475
18	['target/release/factorial', '19']	Time from before all recursive calls to after them	5e-05	False		factorial	19.0	2021-08-21 12:35:32.126109
19	['target/release/factorial', '20']	Time from before all recursive calls to after them	5.3e-05	False		factorial	20.0	2021-08-21 12:35:32.128831
0	['build/factorial', '1']	Time from before all recursive calls to after them	2e-06	True		factorial	1.0	2021-08-21 12:35:32.138224
1	['build/factorial', '2']	Time from before all recursive calls to after them	0.009914	True		factorial	2.0	2021-08-21 12:35:32.221237
2	['build/factorial', '3']	Time from before all recursive calls to after them	0.014926	True		factorial	3.0	2021-08-21 12:35:32.401233
3	['build/factorial', '4']	Time from before all recursive calls to after them	0.019873	True		factorial	4.0	2021-08-21 12:35:32.629255
4	['build/factorial', '5']	Time from before all recursive calls to after them	0.025044	True		factorial	5.0	2021-08-21 12:35:32.909229
5	['build/factorial', '6']	Time from before all recursive calls to after them	0.029716	True		factorial	6.0	2021-08-21 12:35:33.241245
6	['build/factorial', '7']	Time from before all recursive calls to after them	0.034809	True		factorial	7.0	2021-08-21 12:35:33.617236
7	['build/factorial', '8']	Time from before all recursive calls to after them	0.039962	True		factorial	8.0	2021-08-21 12:35:34.045239
8	['build/factorial', '9']	Time from before all recursive calls to after them	0.044677	True		factorial	9.0	2021-08-21 12:35:34.525246
9	['build/factorial', '10']	Time from before all recursive calls to after them	0.049644	True		factorial	10.0	2021-08-21 12:35:35.053240
10	['build/factorial', '11']	Time from before all recursive calls to after them	0.054921	True		factorial	11.0	2021-08-21 12:35:35.629235
11	['build/factorial', '12']	Time from before all recursive calls to after them	0.059625	True		factorial	12.0	2021-08-21 12:35:36.257261
12	['build/factorial', '13']	Time from before all recursive calls to after them	0.064682	True		factorial	13.0	2021-08-21 12:35:36.933236
13	['build/factorial', '14']	Time from before all recursive calls to after them	0.069415	True		factorial	14.0	2021-08-21 12:35:37.661246
14	['build/factorial', '15']	Time from before all recursive calls to after them	0.074615	True		factorial	15.0	2021-08-21 12:35:38.437220
15	['build/factorial', '16']	Time from before all recursive calls to after them	0.079223	True		factorial	16.0	2021-08-21 12:35:39.265239
16	['build/factorial', '17']	Time from before all recursive calls to after them	0.084526	True		factorial	17.0	2021-08-21 12:35:40.137214
17	['build/factorial', '18']	Time from before all recursive calls to after them	0.089403	True		factorial	18.0	2021-08-21 12:35:41.061258
18	['build/factorial', '19']	Time from before all recursive calls to after them	0.094225	True		factorial	19.0	2021-08-21 12:35:42.037242
19	['build/factorial', '20']	Time from before all recursive calls to after them	0.099397	True		factorial	20.0	2021-08-21 12:35:43.061240
0	['target/release/factorial', '1']	Time from before all recursive calls to after them	2e-06	False		factorial	1.0	2021-08-21 12:35:44.139291
1	['target/release/factorial', '2']	Time from before all recursive calls to after them	4e-06	False		factorial	2.0	2021-08-21 12:35:44.141637
2	['target/release/factorial', '3']	Time from before all recursive calls to after them	5e-06	False		factorial	3.0	2021-08-21 12:35:44.143688
3	['target/release/factorial', '4']	Time from before all recursive calls to after them	7e-06	False		factorial	4.0	2021-08-21 12:35:44.145727
4	['target/release/factorial', '5']	Time from before all recursive calls to after them	1e-05	False		factorial	5.0	2021-08-21 12:35:44.147758
5	['target/release/factorial', '6']	Time from before all recursive calls to after them	1.1e-05	False		factorial	6.0	2021-08-21 12:35:44.149835
6	['target/release/factorial', '7']	Time from before all recursive calls to after them	1.3e-05	False		factorial	7.0	2021-08-21 12:35:44.151932
7	['target/release/factorial', '8']	Time from before all recursive calls to after them	1.4e-05	False		factorial	8.0	2021-08-21 12:35:44.154064
8	['target/release/factorial', '9']	Time from before all recursive calls to after them	1.6e-05	False		factorial	9.0	2021-08-21 12:35:44.156174
9	['target/release/factorial', '10']	Time from before all recursive calls to after them	2.2e-05	False		factorial	10.0	2021-08-21 12:35:44.158311
10	['target/release/factorial', '11']	Time from before all recursive calls to after them	2.7e-05	False		factorial	11.0	2021-08-21 12:35:44.160490
11	['target/release/factorial', '12']	Time from before all recursive calls to after them	2.9e-05	False		factorial	12.0	2021-08-21 12:35:44.162723
12	['target/release/factorial', '13']	Time from before all recursive calls to after them	3e-05	False		factorial	13.0	2021-08-21 12:35:44.165045
13	['target/release/factorial', '14']	Time from before all recursive calls to after them	3.3e-05	False		factorial	14.0	2021-08-21 12:35:44.167300
14	['target/release/factorial', '15']	Time from before all recursive calls to after them	3.4e-05	False		factorial	15.0	2021-08-21 12:35:44.169594
15	['target/release/factorial', '16']	Time from before all recursive calls to after them	3.5e-05	False		factorial	16.0	2021-08-21 12:35:44.171924
16	['target/release/factorial', '17']	Time from before all recursive calls to after them	3.9e-05	False		factorial	17.0	2021-08-21 12:35:44.174260
17	['target/release/factorial', '18']	Time from before all recursive calls to after them	4e-05	False		factorial	18.0	2021-08-21 12:35:44.176623
18	['target/release/factorial', '19']	Time from before all recursive calls to after them	4.4e-05	False		factorial	19.0	2021-08-21 12:35:44.178996
19	['target/release/factorial', '20']	Time from before all recursive calls to after them	5.5e-05	False		factorial	20.0	2021-08-21 12:35:44.181411
0	['build/factorial', '1']	Time from before all recursive calls to after them	2e-06	True		factorial	1.0	2021-08-21 12:35:44.189917
1	['build/factorial', '2']	Time from before all recursive calls to after them	0.009897	True		factorial	2.0	2021-08-21 12:35:44.269209
2	['build/factorial', '3']	Time from before all recursive calls to after them	0.014946	True		factorial	3.0	2021-08-21 12:35:44.449207
3	['build/factorial', '4']	Time from before all recursive calls to after them	0.019867	True		factorial	4.0	2021-08-21 12:35:44.677237
4	['build/factorial', '5']	Time from before all recursive calls to after them	0.024856	True		factorial	5.0	2021-08-21 12:35:44.957213
5	['build/factorial', '6']	Time from before all recursive calls to after them	0.029827	True		factorial	6.0	2021-08-21 12:35:45.285146
6	['build/factorial', '7']	Time from before all recursive calls to after them	0.034866	True		factorial	7.0	2021-08-21 12:35:45.665251
7	['build/factorial', '8']	Time from before all recursive calls to after them	0.039751	True		factorial	8.0	2021-08-21 12:35:46.093221
8	['build/factorial', '9']	Time from before all recursive calls to after them	0.044559	True		factorial	9.0	2021-08-21 12:35:46.569258
9	['build/factorial', '10']	Time from before all recursive calls to after them	0.049606	True		factorial	10.0	2021-08-21 12:35:47.093236
10	['build/factorial', '11']	Time from before all recursive calls to after them	0.054756	True		factorial	11.0	2021-08-21 12:35:47.669216
11	['build/factorial', '12']	Time from before all recursive calls to after them	0.059679	True		factorial	12.0	2021-08-21 12:35:48.297267
12	['build/factorial', '13']	Time from before all recursive calls to after them	0.064612	True		factorial	13.0	2021-08-21 12:35:48.973232
13	['build/factorial', '14']	Time from before all recursive calls to after them	0.069493	True		factorial	14.0	2021-08-21 12:35:49.697230
14	['build/factorial', '15']	Time from before all recursive calls to after them	0.07458	True		factorial	15.0	2021-08-21 12:35:50.473232
15	['build/factorial', '16']	Time from before all recursive calls to after them	0.079215	True		factorial	16.0	2021-08-21 12:35:51.297255
16	['build/factorial', '17']	Time from before all recursive calls to after them	0.084275	True		factorial	17.0	2021-08-21 12:35:52.169249
17	['build/factorial', '18']	Time from before all recursive calls to after them	0.089237	True		factorial	18.0	2021-08-21 12:35:53.093213
18	['build/factorial', '19']	Time from before all recursive calls to after them	0.094221	True		factorial	19.0	2021-08-21 12:35:54.065269
19	['build/factorial', '20']	Time from before all recursive calls to after them	0.099162	True		factorial	20.0	2021-08-21 12:35:55.089222
0	['target/release/factorial', '1']	Time from before all recursive calls to after them	2e-06	False		factorial	1.0	2021-08-21 12:35:56.167255
1	['target/release/factorial', '2']	Time from before all recursive calls to after them	3e-06	False		factorial	2.0	2021-08-21 12:35:56.169601
2	['target/release/factorial', '3']	Time from before all recursive calls to after them	5e-06	False		factorial	3.0	2021-08-21 12:35:56.171602
3	['target/release/factorial', '4']	Time from before all recursive calls to after them	8e-06	False		factorial	4.0	2021-08-21 12:35:56.173647
4	['target/release/factorial', '5']	Time from before all recursive calls to after them	1.1e-05	False		factorial	5.0	2021-08-21 12:35:56.175872
5	['target/release/factorial', '6']	Time from before all recursive calls to after them	1.4e-05	False		factorial	6.0	2021-08-21 12:35:56.178204
6	['target/release/factorial', '7']	Time from before all recursive calls to after them	1.7e-05	False		factorial	7.0	2021-08-21 12:35:56.180659
7	['target/release/factorial', '8']	Time from before all recursive calls to after them	1.8e-05	False		factorial	8.0	2021-08-21 12:35:56.183343
8	['target/release/factorial', '9']	Time from before all recursive calls to after them	2.1e-05	False		factorial	9.0	2021-08-21 12:35:56.186041
9	['target/release/factorial', '10']	Time from before all recursive calls to after them	2.8e-05	False		factorial	10.0	2021-08-21 12:35:56.188781
10	['target/release/factorial', '11']	Time from before all recursive calls to after them	3.3e-05	False		factorial	11.0	2021-08-21 12:35:56.191579
11	['target/release/factorial', '12']	Time from before all recursive calls to after them	3.7e-05	False		factorial	12.0	2021-08-21 12:35:56.194400
12	['target/release/factorial', '13']	Time from before all recursive calls to after them	3.8e-05	False		factorial	13.0	2021-08-21 12:35:56.197298
13	['target/release/factorial', '14']	Time from before all recursive calls to after them	4.2e-05	False		factorial	14.0	2021-08-21 12:35:56.200216
14	['target/release/factorial', '15']	Time from before all recursive calls to after them	4.2e-05	False		factorial	15.0	2021-08-21 12:35:56.203158
15	['target/release/factorial', '16']	Time from before all recursive calls to after them	4.5e-05	False		factorial	16.0	2021-08-21 12:35:56.206079
16	['target/release/factorial', '17']	Time from before all recursive calls to after them	4.9e-05	False		factorial	17.0	2021-08-21 12:35:56.209064
17	['target/release/factorial', '18']	Time from before all recursive calls to after them	5.2e-05	False		factorial	18.0	2021-08-21 12:35:56.212067
18	['target/release/factorial', '19']	Time from before all recursive calls to after them	5.4e-05	False		factorial	19.0	2021-08-21 12:35:56.215099
19	['target/release/factorial', '20']	Time from before all recursive calls to after them	6e-05	False		factorial	20.0	2021-08-21 12:35:56.218142
0	['build/factorial', '1']	Time from before all recursive calls to after them	2e-06	True		factorial	1.0	2021-08-21 12:35:56.228734
1	['build/factorial', '2']	Time from before all recursive calls to after them	0.009919	True		factorial	2.0	2021-08-21 12:35:56.313229
2	['build/factorial', '3']	Time from before all recursive calls to after them	0.014924	True		factorial	3.0	2021-08-21 12:35:56.493229
3	['build/factorial', '4']	Time from before all recursive calls to after them	0.019973	True		factorial	4.0	2021-08-21 12:35:56.721246
